"commune";"type_ecole";"mail";"code_postal";"nom_etablissement";"departement";"adresse";"statut"
"Les Sauvages";"Elem";"ce.0692115z@ac-lyon.fr";"69170";"Ecole primaire privée Sainte Marie";"Rhône";"Rue De La Mairie";"Privé"
"Villeurbanne";"Elem";"ce.0692130r@ac-lyon.fr";"69100";"Ecole primaire privée Immaculée-Conception";"Rhône";"18 Avenue Du Général Leclerc";"Privé"
"Vourles";"Elem";"ce.0692154s@ac-lyon.fr";"69390";"Ecole primaire privée Louis Querbes";"Rhône";"2 Rue Louis Querbes";"Privé"
"Décines-Charpieu";"Elem";"ce.0692175p@ac-lyon.fr";"69150";"Ecole primaire privée Jeanne d'Arc";"Rhône";"189 Rue Emile Zola";"Privé"
"Caluire-et-Cuire";"Mater";"ce.0692249v@ac-lyon.fr";"69300";"Ecole maternelle Pierre et Marie Curie";"Rhône";"15 Rue Lucien Maître";"Public"
"Givors";"Mater";"ce.0692258e@ac-lyon.fr";"69700";"Ecole maternelle Elsa Triolet";"Rhône";"9 Rue Gabriel Péri";"Public"
"Quincieux";"Mater";"ce.0692264l@ac-lyon.fr";"69650";"Ecole maternelle Marie-José Bajard";"Rhône";"24 Rue De Neuville";"Public"
"Saint-Georges-de-Reneins";"Mater";"ce.0692269s@ac-lyon.fr";"69830";"Ecole maternelle Pierre et Marie Curie";"Rhône";"Route De Port Rivière, Bp 12";"Public"
"Lyon 9e  Arrondissement";"Elem";"ce.0692285j@ac-lyon.fr";"69009";"Ecole primaire Alphonse Daudet";"Rhône";"18 Rue Charles Porcher";"Public"
"Vaulx-en-Velin";"Elem";"ce.0692462b@ac-lyon.fr";"69120";"Ecole élémentaire Pasteur Martin Luther King";"Rhône";"16 Chemin Des Plates";"Public"
"Saint-Bonnet-de-Mure";"Elem";"ce.0692473n@ac-lyon.fr";"69720";"Ecole élémentaire Vercors";"Rhône";"5 Rue Louis Pergaud";"Public"
"Ecully";"Elem";"ce.0692528y@ac-lyon.fr";"69130";"Ecole élémentaire Vallon de Grandvaux";"Rhône";"48 Avenue Paul Santy";"Public"
"Saint-Genis-les-Ollières";"Mater";"ce.0692533d@ac-lyon.fr";"69290";"Ecole maternelle Victor Hugo";"Rhône";"10 Rue De La Vuldy";"Public"
"Lyon 6e  Arrondissement";"Elem";"ce.0692574y@ac-lyon.fr";"69006";"Ecole élémentaire Jean Jaurès";"Rhône";"46 Rue Robert";"Public"
"Chazay-d'Azergues";"Mater";"ce.0692593u@ac-lyon.fr";"69380";"Ecole maternelle Les Ecureuils";"Rhône";"7 Rue De La Mairie";"Public"
"Gleizé";"Mater";"ce.0692735y@ac-lyon.fr";"69400";"Ecole maternelle Joséphine BAKER";"Rhône";"355 Rue George Sand";"Public"
"Jonage";"Elem";"ce.0692775s@ac-lyon.fr";"69330";"Ecole élémentaire Raymond Aron";"Rhône";"Place Général De Gaulle";"Public"
"Lyon 5e  Arrondissement";"Mater";"ce.0692806a@ac-lyon.fr";"69005";"Ecole maternelle Les Battières";"Rhône";"42 Avenue Général Eisenhower";"Public"
"Lozanne";"Mater";"ce.0692810e@ac-lyon.fr";"69380";"Ecole maternelle publique";"Rhône";"51 Route De Saint-Jean-Des-Vignes";"Public"
"Solaize";"Elem";"ce.0692833e@ac-lyon.fr";"69360";"Ecole élémentaire Chantabeau";"Rhône";"76 Rue De Chantabeau";"Public"
"Toussieu";"Elem";"ce.0692835g@ac-lyon.fr";"69780";"Ecole primaire Jean d'Ormesson";"Rhône";"5 Place De La Mairie";"Public"
"Villeurbanne";"Mater";"ce.0692847v@ac-lyon.fr";"69100";"Ecole maternelle Saint-Exupéry";"Rhône";"33 Rue Des Jardins";"Public"
"Ternay";"Elem";"ce.0692895x@ac-lyon.fr";"69360";"Ecole élémentaire Les Pierres";"Rhône";"Rue De Morze";"Public"
"Meyzieu";"Elem";"ce.0692899b@ac-lyon.fr";"69330";"Ecole primaire Jules Ferry";"Rhône";"89 Bis Chemin De Pommier";"Public"
"Sain-Bel";"Elem";"ce.0692946c@ac-lyon.fr";"69210";"Ecole primaire Jules Chauran";"Rhône";"385 Route Du Fiatet";"Public"
"Thizy-les-Bourgs";"Elem";"ce.0692952j@ac-lyon.fr";"69240";"Ecole primaire privée Sainte Thérèse - Jeanne d'Arc";"Rhône";"17 Rue François Coquart";"Privé"
"Marennes";"Mater";"ce.0692970d@ac-lyon.fr";"69970";"Ecole maternelle";"Rhône";"105 Rue Centrale";"Public"
"Sainte-Foy-lès-Lyon";"Elem";"ce.0693013a@ac-lyon.fr";"69110";"Ecole primaire privée Sainte Thérèse";"Rhône";"66 Chemin Chantegrillet";"Privé"
"Caluire-et-Cuire";"Elem";"ce.0693017e@ac-lyon.fr";"69300";"Ecole élémentaire Pierre et Marie Curie";"Rhône";"17 Rue Lucien Maître";"Public"
"Vénissieux";"Mater";"ce.0693021j@ac-lyon.fr";"69200";"Ecole maternelle Henri Wallon";"Rhône";"41 Rue Vladimir Komarov";"Public"
"Vénissieux";"Elem";"ce.0693035z@ac-lyon.fr";"69200";"Ecole élémentaire Joliot Curie";"Rhône";"5  Rue Roger Salengro";"Public"
"Haute-Rivoire";"Elem";"ce.0693106b@ac-lyon.fr";"69610";"Ecole primaire";"Rhône";"40 Route De Lyon";"Public"
"Le Perréon";"Elem";"ce.0693108d@ac-lyon.fr";"69460";"Ecole élémentaire";"Rhône";"Le Bourg";"Public"
"Vaux-en-Beaujolais";"Elem";"ce.0693109e@ac-lyon.fr";"69460";"Ecole primaire Bernard Pivot";"Rhône";"42 Impasse Des Ecoles, Le Bourg";"Public"
"Francheville";"Elem";"ce.0693117n@ac-lyon.fr";"69340";"Ecole primaire Le Chater";"Rhône";"1 Allée De L'Aubier";"Public"
"Bron";"Elem";"ce.0693127z@ac-lyon.fr";"69500";"Ecole élémentaire Alsace Lorraine";"Rhône";"11 Rue Du 11 Novembre 1918";"Public"
"Belleville-en-Beaujolais";"Mater";"ce.0693144t@ac-lyon.fr";"69220";"Ecole maternelle Mathieu Dumoulin";"Rhône";"8 Square De La Liberté, St Jean D Ardieres";"Public"
"Lyon 3e  Arrondissement";"Elem";"ce.0693148x@ac-lyon.fr";"69003";"Ecole primaire André Philip";"Rhône";"48 Rue Dunoir";"Public"
"Soucieu-en-Jarrest";"Elem";"ce.0693158h@ac-lyon.fr";"69510";"Ecole élémentaire Les Chadrillons";"Rhône";"12 Rue Micky Barange";"Public"
"Porte des Pierres Dorées";"Elem";"ce.0693167t@ac-lyon.fr";"69400";"Ecole primaire François Thomas";"Rhône";"Rue Du Château De L'Eclair, Pouilly Le Monial";"Public"
"Saint-Bonnet-de-Mure";"Elem";"ce.0693187p@ac-lyon.fr";"69720";"Ecole élémentaire Le Chat Perché";"Rhône";"2 Allée Des Châtelaines";"Public"
"Bron";"Elem";"ce.0693212s@ac-lyon.fr";"69500";"Ecole primaire Jean Moulin";"Rhône";"31 Rue Louis";"Public"
"Lyon 1er Arrondissement";"Elem";"ce.0693219z@ac-lyon.fr";"69001";"Ecole primaire Michel Servet";"Rhône";"2-6 Rue Alsace Lorraine";"Public"
"Blacé";"Mater";"ce.0693234r@ac-lyon.fr";"69460";"Ecole maternelle";"Rhône";"Le Bourg";"Public"
"Thizy-les-Bourgs";"Elem";"ce.0693239w@ac-lyon.fr";"69240";"Ecole élémentaire Mathilde Ovize";"Rhône";"8 Rue Roland De La Platière";"Public"
"Montanay";"Mater";"ce.0693254m@ac-lyon.fr";"69250";"Ecole maternelle Pep Neyraud";"Rhône";"116 Rue Centrale";"Public"
"Orliénas";"Mater";"ce.0693255n@ac-lyon.fr";"69530";"Ecole maternelle";"Rhône";"33 Passage Des Ecoliers";"Public"
"Beauvallon";"Mater";"ce.0693256p@ac-lyon.fr";"69700";"Ecole maternelle";"Rhône";"165 Rue Des Ecoles, St Andeol Le Chateau";"Public"
"Genas";"Elem";"ce.0693257r@ac-lyon.fr";"69740";"Ecole primaire Anne Frank";"Rhône";"Rue Jean Moulin";"Public"
"Lyon 7e  Arrondissement";"Elem";"ce.0693318g@ac-lyon.fr";"69361";"Ecole élémentaire Cité scolaire internationale";"Rhône";"2 Place De Montréal";"Public"
"Meyzieu";"Elem";"ce.0693338d@ac-lyon.fr";"69330";"Ecole primaire René Cassin";"Rhône";"22 Rue De Marseille";"Public"
"Limas";"Elem";"ce.0693340f@ac-lyon.fr";"69400";"Ecole élémentaire Fernand Gayot";"Rhône";"13 Rue Pierre Ponot";"Public"
"Saint-Priest";"Elem";"ce.0693387g@ac-lyon.fr";"69800";"Ecole élémentaire Edouard Herriot";"Rhône";"1 Rue Aristide Briand";"Public"
"Oullins-Pierre-Bénite";"Elem";"ce.0693421u@ac-lyon.fr";"69600";"Ecole primaire Jean Macé";"Rhône";"52 Rue Fleury";"Public"
"Caluire-et-Cuire";"Elem";"ce.0693454e@ac-lyon.fr";"69300";"Ecole élémentaire Berthie Albrecht";"Rhône";"31 Rue De L'Oratoire";"Public"
"Cours";"Elem";"ce.0693457h@ac-lyon.fr";"69240";"Ecole primaire La Farandole";"Rhône";"25 Rue Aimé Christophe, Pont Trambouze";"Public"
"Brignais";"Mater";"ce.0693461m@ac-lyon.fr";"69530";"Ecole maternelle Jacques Cartier";"Rhône";"2 Chemin De La Lande";"Public"
"Fontaines-Saint-Martin";"Mater";"ce.0693462n@ac-lyon.fr";"69270";"Ecole maternelle Roger Gavage";"Rhône";"90 Rue Des Prolières";"Public"
"Villefranche-sur-Saône";"Mater";"ce.0693464r@ac-lyon.fr";"69400";"Ecole maternelle Paul Fort";"Rhône";"Rue Desthieux";"Public"
"Lyon 8e  Arrondissement";"Elem";"ce.0693511s@ac-lyon.fr";"69008";"Ecole élémentaire Jean Giono";"Rhône";"14 Rue Stéphane Coignet";"Public"
"Fontaines-sur-Saône";"Elem";"ce.0693513u@ac-lyon.fr";"69270";"Ecole primaire Rêves en Saône";"Rhône";"7 Avenue Simon Rousseau";"Public"
"Bron";"Elem";"ce.0693530m@ac-lyon.fr";"69500";"Ecole élémentaire Anatole France";"Rhône";"61 Rue De La Paix";"Public"
"Villeurbanne";"Elem";"ce.0693563y@ac-lyon.fr";"69100";"Ecole élémentaire Saint-Exupéry";"Rhône";"33 Rue Des Jardins";"Public"
"Oullins-Pierre-Bénite";"Elem";"ce.0693568d@ac-lyon.fr";"69600";"Ecole primaire La Saulaie";"Rhône";"26 Rue De La Convention";"Public"
"Montchenu";"Elem";"ce.0261326a@ac-grenoble.fr";"26350";"Ecole  Montchenu";"Drôme";"55 Place De La Fontaine";"Public"
"Montélimar";"Elem";"ce.0261335k@ac-grenoble.fr";"26200";"Ecole primaire privée Chabrillan Saint-Jean Baptiste";"Drôme";"109 Route De Dieulefit, Quartier Forquet";"Privé"
"Crest";"Elem";"ce.0261373b@ac-grenoble.fr";"26400";"Ecole Georges Brassens";"Drôme";"Rue Jean Jaurès";"Public"
"Saint-Rambert-d'Albon";"Mater";"ce.0261374c@ac-grenoble.fr";"26140";"Ecole maternelle Pierre Turc-Pascal";"Drôme";"29 Ter Route Des Vergers";"Public"
"Bren";"Elem";"ce.0261379h@ac-grenoble.fr";"26260";"Ecole Bren";"Drôme";"1 Place Du Savoir";"Public"
"Laveyron";"Elem";"ce.0261382l@ac-grenoble.fr";"26240";"Ecole primaire des bords du Rhône";"Drôme";"59 Rue Des Ecoles";"Public"
"Marsaz";"Mater";"ce.0261384n@ac-grenoble.fr";"26260";"Ecole maternelle";"Drôme";"2 Petite Place, Bp N";"Public"
"La Roche-sur-Grane";"Elem";"ce.0261452m@ac-grenoble.fr";"26400";"Ecole primaire Le Colibri";"Drôme";"Quartier Les Rouins";"Privé"
"Montmiral";"Elem";"ce.0261495j@ac-grenoble.fr";"26750";"Ecole primaire privée du Cèdre";"Drôme";"420A Chemin De La Cloitre";"Privé"
"Saint-Simon";"Elem";"ce.0150136s@ac-clermont.fr";"15130";"Ecole élémentaire";"Cantal";"5 Place De La Pradelle";"Public"
"Montsalvy";"Elem";"ce.0150140w@ac-clermont.fr";"15120";"Ecole élémentaire M.Boule";"Cantal";"18 Rue Des Toiles";"Public"
"Murat";"Elem";"ce.0150146c@ac-clermont.fr";"15300";"Ecole élémentaire Jean-Jacques Trillat";"Cantal";"2 Rue De La Coste";"Public"
"Neuvéglise-sur-Truyère";"Elem";"ce.0150155m@ac-clermont.fr";"15260";"Ecole primaire";"Cantal";"6 Rue Saint Antoine, Le Bourg";"Public"
"Maurs";"Elem";"ce.0150202n@ac-clermont.fr";"15600";"Ecole publique Denis Forestier";"Cantal";"8 Rue Denis Forestier";"Public"
"Massiac";"Elem";"ce.0150208v@ac-clermont.fr";"15500";"Ecole élémentaire";"Cantal";"Rue Des Ecoles";"Public"
"Laroquevieille";"Elem";"ce.0150279x@ac-clermont.fr";"15250";"Ecole élémentaire";"Cantal";"Vercueres";"Public"
"Lascelle";"Elem";"ce.0150280y@ac-clermont.fr";"15590";"Ecole élémentaire";"Cantal";"67 Route Du Volcan, Lascelle";"Public"
"Drugeac";"Elem";"ce.0150302x@ac-clermont.fr";"15140";"Ecole élémentaire";"Cantal";"14 Rue De L'Abbé Filiol, Le Bourg";"Public"
"Coren";"Elem";"ce.0150313j@ac-clermont.fr";"15100";"Ecole élémentaire";"Cantal";"Rue Des Ecoles, Le Bourg";"Public"
"La Chapelle-Laurent";"Mater";"ce.0150319r@ac-clermont.fr";"15500";"Ecole maternelle";"Cantal";"Le Bourg";"Public"
"Chaudes-Aigues";"Elem";"ce.0150324w@ac-clermont.fr";"15110";"Ecole élémentaire";"Cantal";"3 Avenue Du Docteur Mallet";"Public"
"Aurillac";"Elem";"ce.0150340n@ac-clermont.fr";"15000";"Ecole élémentaire Tivoli";"Cantal";"13 Avenue De Tivoli";"Public"
"Ayrens";"Elem";"ce.0150347w@ac-clermont.fr";"15250";"Ecole élémentaire";"Cantal";"Le Bourg";"Public"
"Boisset";"Elem";"ce.0150353c@ac-clermont.fr";"15600";"Ecole élémentaire";"Cantal";"2 Impasse Des Ecoles, Le Bourg";"Public"
"Carlat";"Elem";"ce.0150362m@ac-clermont.fr";"15130";"Ecole élémentaire";"Cantal";"8 Rue Elie Sergues, Le Bourg";"Public"
"Champagnac";"Elem";"ce.0150380g@ac-clermont.fr";"15350";"Ecole élémentaire";"Cantal";"Le Bourg";"Public"
"Anglards-de-Saint-Flour";"Elem";"ce.0150401e@ac-clermont.fr";"15100";"Ecole élémentaire";"Cantal";"27 Rue Du Moulin, Le Bourg";"Public"
"Arpajon-sur-Cère";"Elem";"ce.0150413t@ac-clermont.fr";"15130";"Ecole élémentaire";"Cantal";"Place De La République";"Public"
"Aurillac";"Elem";"ce.0150426g@ac-clermont.fr";"15000";"Ecole élémentaire La Jordanne";"Cantal";"11 Rue De La Jordanne";"Public"
"Mauriac";"Elem";"ce.0150439w@ac-clermont.fr";"15200";"Ecole élémentaire privée Institution Notre-Dame";"Cantal";"Rue Du 08 Mai";"Privé"
"Roannes-Saint-Mary";"Elem";"ce.0150447e@ac-clermont.fr";"15220";"Ecole élémentaire";"Cantal";"7 Rue Des Ecoles, Le Bourg";"Public"
"Ruynes-en-Margeride";"Elem";"ce.0150456p@ac-clermont.fr";"15320";"Ecole élémentaire";"Cantal";"Le Bourg";"Public"
"Saint-Flour";"Elem";"ce.0150485w@ac-clermont.fr";"15100";"Ecole élémentaire Louis Thioleron";"Cantal";"23 Rue La Vigière";"Public"
"Siran";"Elem";"ce.0150503r@ac-clermont.fr";"15150";"Ecole élémentaire";"Cantal";"Le Bourg";"Public"
"Vabres";"Elem";"ce.0150535a@ac-clermont.fr";"15100";"Ecole élémentaire";"Cantal";"Le Bourg";"Public"
"Velzic";"Elem";"ce.0150553v@ac-clermont.fr";"15590";"Ecole élémentaire";"Cantal";"Le Bourg";"Public"
"Vic-sur-Cère";"Mater";"ce.0150562e@ac-clermont.fr";"15800";"Ecole maternelle Etienne Labrunie";"Cantal";"Avenue Murat Sistrières";"Public"
"Le Vigean";"Elem";"ce.0150566j@ac-clermont.fr";"15200";"Ecole élémentaire";"Cantal";"5 Rue De L'Ecole, Le Bourg";"Public"
"Grenoble";"Elem";"ce.0380112r@ac-grenoble.fr";"38100";"Ecole primaire Bajatière";"Isère";"6 Chemin De L'Eglise";"Public"
"Saint-Egrève";"Elem";"ce.0380121a@ac-grenoble.fr";"38120";"Ecole Primaire Publique Gare";"Isère";"28 Rue De La Gare";"Public"
"Saint-Jean-de-Moirans";"Elem";"ce.0380123c@ac-grenoble.fr";"38430";"Ecole Primaire Publique Vendemiaire";"Isère";"126 Chemin De L'Ile Verte";"Public"
"Grenoble";"Mater";"ce.0380129j@ac-grenoble.fr";"38100";"Ecole maternelle Les Frênes";"Isère";"16 Allée Des Frênes";"Public"
"Auris";"Elem";"ce.0380152j@ac-grenoble.fr";"38142";"Ecole primaire publique";"Isère";"Place De L'Eglise";"Public"
"La Balme-les-Grottes";"Elem";"ce.0380168b@ac-grenoble.fr";"38390";"Ecole Primaire Publique";"Isère";"Grandes Terres";"Public"
"Beaufort";"Elem";"ce.0380178m@ac-grenoble.fr";"38270";"Ecole primaire";"Isère";"47 Chemin Du Village";"Public"
"Beaulieu";"Elem";"ce.0380179n@ac-grenoble.fr";"38470";"Ecole Primaire Publique";"Isère";"28 Chemin De L'École, Le Gua";"Public"
"Beaurepaire";"Elem";"ce.0380181r@ac-grenoble.fr";"38270";"Ecole Primaire Publique Gambetta";"Isère";"119 Rue Gutenberg";"Public"
"Belmont";"Elem";"ce.0380188y@ac-grenoble.fr";"38690";"Ecole Primaire Publique";"Isère";"2 Bis Rue De La Mairie";"Public"
"Biol";"Elem";"ce.0380195f@ac-grenoble.fr";"38690";"Ecole Primaire Publique G.S. Brocard Saint Exupery";"Isère";"9 Rue Du 8 Mai 1945";"Public"
"Bizonnes";"Elem";"ce.0380200l@ac-grenoble.fr";"38690";"Ecole Primaire Publique";"Isère";"126 Chemin Des Ecoles";"Public"
"Le Bourg-d'Oisans";"Mater";"ce.0380216d@ac-grenoble.fr";"38520";"Ecole maternelle La Fare";"Isère";"4 Rue De La Fare";"Public"
"Bourgoin-Jallieu";"Mater";"ce.0380220h@ac-grenoble.fr";"38300";"Ecole maternelle L'Oiselet";"Isère";"13 Rue Ampère";"Public"
"Bourgoin-Jallieu";"Elem";"ce.0380224m@ac-grenoble.fr";"38300";"Ecole Primaire Publique Boussieu";"Isère";"Impasse Maison Blanche";"Public"
"La Buissière";"Elem";"ce.0380243h@ac-grenoble.fr";"38530";"Ecole primaire Les Dauphins";"Isère";"55 Place De La Mairie";"Public"
"Chanas";"Elem";"ce.0380264f@ac-grenoble.fr";"38150";"Ecole primaire Les chênes";"Isère";"1  Rue Gaston Beyle";"Public"
"Charantonnay";"Elem";"ce.0380281z@ac-grenoble.fr";"38790";"Ecole primaire Les sources";"Isère";"Avenue Du Bourg";"Public"
"Chavanoz";"Elem";"ce.0380313j@ac-grenoble.fr";"38230";"Ecole Primaire Publique Les Cinq Chemins";"Isère";"1 Rue De La Bourbre";"Public"
"Le Cheylas";"Elem";"ce.0380321t@ac-grenoble.fr";"38570";"Ecole primaire Belledonne";"Isère";"120 Route Du Rompay";"Public"
"Chichilianne";"Elem";"ce.0380325x@ac-grenoble.fr";"38930";"Ecole primaire";"Isère";"Hameau De L'Eglise";"Public"
"Corenc";"Elem";"ce.0380366s@ac-grenoble.fr";"38700";"Ecole primaire Montfleury";"Isère";"97 Avenue De L'Eygala";"Public"
"Corrençon-en-Vercors";"Elem";"ce.0380375b@ac-grenoble.fr";"38250";"Ecole primaire";"Isère";"Le Village";"Public"
"Cour-et-Buis";"Elem";"ce.0380390t@ac-grenoble.fr";"38122";"Ecole primaire";"Isère";"Place De L'Ecole";"Public"
"Courtenay";"Elem";"ce.0380394x@ac-grenoble.fr";"38510";"Ecole Primaire Publique";"Isère";"142 Route De Saint Roch, Le Village";"Public"
"Cras";"Elem";"ce.0380396z@ac-grenoble.fr";"38210";"Ecole Primaire Publique";"Isère";"4 Route Des Ecoles";"Public"
"Vienne";"Elem";"ce.0380408m@ac-grenoble.fr";"38200";"Ecole primaire privée Saint Louis";"Isère";"39 Rue Juiverie";"Privé"
"Corenc";"Elem";"ce.0380417x@ac-grenoble.fr";"38700";"Ecole primaire privée Le Rondeau Montfleury";"Isère";"Chemin La Croix De Montfleury, Bp 37";"Privé"
"Echirolles";"Elem";"ce.0380433p@ac-grenoble.fr";"38130";"Ecole primaire Paul Langevin";"Isère";"1 A Rue Normandie Niemen";"Public"
"Echirolles";"Mater";"ce.0380444b@ac-grenoble.fr";"38130";"Ecole maternelle Paul Vaillant-Couturier";"Isère";"2 Square Du 22 Août 1944";"Public"
"Eydoche";"Elem";"ce.0380464y@ac-grenoble.fr";"38690";"Ecole Primaire Publique";"Isère";"4 Rue Du Château";"Public"
"Faramans";"Elem";"ce.0380468c@ac-grenoble.fr";"38260";"Ecole Primaire Publique";"Isère";"Chemin Des Chapelles";"Public"
"Faverges-de-la-Tour";"Elem";"ce.0380472g@ac-grenoble.fr";"38110";"Ecole élémentaire Claude COHEN-TANNOUDJI";"Isère";"225 Rue De La Rolandière";"Public"
"Flachères";"Elem";"ce.0380484v@ac-grenoble.fr";"38690";"Ecole primaire";"Isère";"46 Route De Champier";"Public"
"Fontaine";"Mater";"ce.0380502p@ac-grenoble.fr";"38600";"Ecole maternelle Marcel Cachin";"Isère";"2 Rue Jules Guesde";"Public"
"Le Freney-d'Oisans";"Elem";"ce.0380512a@ac-grenoble.fr";"38142";"Ecole primaire";"Isère";"Les Chazeaux";"Public"
"La Frette";"Elem";"ce.0380513b@ac-grenoble.fr";"38260";"Ecole primaire";"Isère";"Rue Des Ecoles";"Public"
"Noyarey";"Elem";"villageamitie@sauvegarde-isere.fr";"38360";"Maison d'enfants à caractère social Village de l'Amitié";"Isère";"525 Chemin Du Moulin";"Privé"
"Gillonnay";"Elem";"ce.0380529u@ac-grenoble.fr";"38260";"Ecole primaire";"Isère";"Place De La Mairie";"Public"
"Grenay";"Elem";"ce.0380536b@ac-grenoble.fr";"38540";"Ecole primaire Hugues Aufray";"Isère";"Grande Place";"Public"
"Grenoble";"Mater";"ce.0380552u@ac-grenoble.fr";"38000";"Ecole maternelle Berriat";"Isère";"13 Bis Rue Abbé Grégoire";"Public"
"Grenoble";"Elem";"ce.0380558a@ac-grenoble.fr";"38000";"Ecole primaire Diderot";"Isère";"20 Rue Colonel Tanant";"Public"
"Grenoble";"Mater";"ce.0380565h@ac-grenoble.fr";"38000";"Ecole maternelle Jardin de Ville";"Isère";"5 Jardin De Ville";"Public"
"Jarrie";"Elem";"ce.0380636k@ac-grenoble.fr";"38560";"Ecole primaire Victor Pignat";"Isère";"75 Rue Jules Ferry";"Public"
"Hières-sur-Amby";"Elem";"ce.0380637l@ac-grenoble.fr";"38118";"Ecole primaire";"Isère";"1 Place De La République";"Public"
"Huez";"Elem";"ce.0380640p@ac-grenoble.fr";"38750";"Ecole primaire des Cimes";"Isère";"56 Rue Des Cimes";"Public"
"Oytier-Saint-Oblas";"Elem";"ce.0380668v@ac-grenoble.fr";"38780";"Ecole primaire privée";"Isère";"189 Rue Du Stade";"Privé"
"Le Péage-de-Roussillon";"Elem";"csja@csja.fr";"38550";"Ecole primaire privée Jeanne d'Arc";"Isère";"2 Rue Raymond Poincaré";"Privé"
"Laffrey";"Elem";"ce.0380671y@ac-grenoble.fr";"38220";"Ecole primaire";"Isère";"Route Nationale 85";"Public"
"Meyrieu-les-Etangs";"Elem";"ce.0380720b@ac-grenoble.fr";"38440";"Ecole primaire";"Isère";"Le Village";"Public"
"Meyssiez";"Elem";"ce.0380721c@ac-grenoble.fr";"38440";"Ecole primaire des sources";"Isère";"25 Place Du Village, Le Village";"Public"
"Pont-Evêque";"Elem";"ce.0380722d@ac-grenoble.fr";"38780";"Ecole primaire privée Les Eaux Vives";"Isère";"54 Montée Lucien Magnat";"Privé"
"Roussillon";"Elem";"ce.0380727j@ac-grenoble.fr";"38150";"Ecole primaire privée Saint Jacques";"Isère";"2 Montée De L'Enclos";"Privé"
"Saint-Georges-d'Espéranche";"Elem";"ce.0380735t@ac-grenoble.fr";"38790";"Ecole primaire privée";"Isère";"Cour Des Comtes De Savoie";"Privé"
"Miribel-Lanchâtre";"Elem";"ce.0380736u@ac-grenoble.fr";"38450";"Ecole primaire";"Isère";"Le Bourg";"Public"
"Miribel-les-Echelles";"Elem";"ce.0380737v@ac-grenoble.fr";"38380";"Ecole primaire Les Montagnols";"Isère";"25 Chemin Du Manjotier";"Public"
"Montaud";"Elem";"ce.0380759u@ac-grenoble.fr";"38210";"Ecole primaire";"Isère";"Le Village";"Public"
"Nantes-en-Ratier";"Elem";"ce.0380801p@ac-grenoble.fr";"38350";"Ecole primaire";"Isère";"Le Bourg";"Public"
"Oyeu";"Elem";"ce.0380822m@ac-grenoble.fr";"38690";"Ecole primaire";"Isère";"370 Route Du Bourg";"Public"
"Pajay";"Elem";"ce.0380829v@ac-grenoble.fr";"38260";"Ecole primaire";"Isère";"783 Route De Beaurepaire";"Public"
"Le Péage-de-Roussillon";"Mater";"ce.0380841h@ac-grenoble.fr";"38550";"Ecole maternelle Ollier";"Isère";"9 Rue Des Mourines";"Public"
"Plan";"Elem";"ce.0380858b@ac-grenoble.fr";"38590";"Ecole primaire";"Isère";"Le Village";"Public"
"Poisat";"Elem";"ce.0380859c@ac-grenoble.fr";"38320";"Ecole primaire Jean Mermoz";"Isère";"18 Rue Claude Debussy";"Public"
"Pressins";"Elem";"ce.0380896t@ac-grenoble.fr";"38480";"Ecole primaire";"Isère";"La Gare";"Public"
"Prunières";"Elem";"ce.0380901y@ac-grenoble.fr";"38350";"Ecole élémentaire";"Isère";"Le Village";"Public"
"Quaix-en-Chartreuse";"Elem";"ce.0380905c@ac-grenoble.fr";"38950";"Ecole primaire de l'Aiguille";"Isère";"Route De Clemencières";"Public"
"Renage";"Mater";"ce.0380913l@ac-grenoble.fr";"38140";"Ecole maternelle Françoise Dolto";"Isère";"Le Verdon";"Public"
"Roussillon";"Mater";"ce.0380943u@ac-grenoble.fr";"38150";"Ecole maternelle Paul Langevin";"Isère";"6 Avenue Jean Jaurès";"Public"
"Rovon";"Elem";"ce.0380944v@ac-grenoble.fr";"38470";"Ecole Primaire Publique";"Isère";"216   Le Village";"Public"
"Saint-Alban-du-Rhône";"Elem";"ce.0380960m@ac-grenoble.fr";"38370";"Ecole primaire";"Isère";"50 Chemin Du Plâtre";"Public"
