"commune";"type_ecole";"mail";"code_postal";"nom_etablissement";"departement";"adresse";"statut"
"Fixin";"Elem";"ce.0210983e@ac-dijon.fr";"21220";"ECOLE ELEMENTAIRE PUBLIQUE     R.P.I.";"Côte-d'Or";"21 Route Des Grands Crus";"Public"
"Essey";"Elem";"ce.0210997v@ac-dijon.fr";"21320";"ECOLE ELEMENTAIRE PUBLIQUE     R.P.I.";"Côte-d'Or";"Village";"Public"
"Epoisses";"Elem";"ce.0211003b@ac-dijon.fr";"21460";"ECOLE PRIMAIRE PUBLIQUE";"Côte-d'Or";"4 Rue De La Gare, Bp 2";"Public"
"Gevrey-Chambertin";"Mater";"ce.0211041t@ac-dijon.fr";"21220";"ECOLE MATERNELLE GASTON ROUPNEL";"Côte-d'Or";"Rue Jacques Bazin";"Public"
"Dijon";"Elem";"ce.0211123g@ac-dijon.fr";"21000";"ECOLE ELEMENTAIRE PUBLIQUE     PETITES ROCHES";"Côte-d'Or";"2 Rue Des Molidors";"Public"
"Beaune";"Elem";"ce.0211211c@ac-dijon.fr";"21200";"ECOLE ELEMENTAIRE PUBLIQUE     LES ECHALIERS";"Côte-d'Or";"4 Rue Maurice Mauchamp";"Public"
"Quetigny";"Mater";"ce.0211231z@ac-dijon.fr";"21800";"ECOLE MATERNELLE LES AIGUISONS";"Côte-d'Or";"9 Boulevard Des Herbues";"Public"
"Bretenière";"Elem";"ce.0211239h@ac-dijon.fr";"21110";"ECOLE ELEMENTAIRE PUBLIQUE";"Côte-d'Or";"8 Rue Des Champs";"Public"
"Losne";"Elem";"ce.0211248t@ac-dijon.fr";"21170";"ECOLE ELEMENTAIRE PUBLIQUE     LOUIS PERGAUD";"Côte-d'Or";"5 Route De Seurre";"Public"
"Mirebeau-sur-Bèze";"Elem";"ce.0211250v@ac-dijon.fr";"21310";"ECOLE PRIMAIRE PUBLIQUE     MARIE LAURENCIN";"Côte-d'Or";"52 Grande Rue";"Public"
"Pouilly-en-Auxois";"Elem";"ce.0211254z@ac-dijon.fr";"21320";"ECOLE ELEMENTAIRE PUBLIQUE";"Côte-d'Or";"Espace Jean Claude Patriarche";"Public"
"Sombernon";"Elem";"ce.0211259e@ac-dijon.fr";"21540";"ECOLE ELEMENTAIRE PUBLIQUE";"Côte-d'Or";"1 Bis Rue Ferdinand Mercusot";"Public"
"Dijon";"Elem";"ce.0211294t@ac-dijon.fr";"21000";"Ecole primaire privée Notre-Dame";"Côte-d'Or";"32 Rue Edmé Verniquet";"Privé"
"Dijon";"Elem";"ce.0211296v@ac-dijon.fr";"21000";"Ecole primaire privée Sainte Ursule";"Côte-d'Or";"2 Rue Du Tillot";"Privé"
"Mirebeau-sur-Bèze";"Elem";"ce.0211301a@ac-dijon.fr";"21310";"Ecole primaire privée Saint Nicolas";"Côte-d'Or";"1 Place Général Viard";"Privé"
"Nuits-Saint-Georges";"Elem";"ce.0211304d@ac-dijon.fr";"21700";"Ecole primaire privée Saint Symphorien";"Côte-d'Or";"34 Rue De La Berchère";"Privé"
"Fauverney";"Elem";"ce.0211335m@ac-dijon.fr";"21110";"Ecole primaire publique Bel Ousia";"Côte-d'Or";"Chemin Des Écoliers";"Public"
"Perrigny-sur-l'Ognon";"Elem";"ce.0211339s@ac-dijon.fr";"21270";"ECOLE ELEMENTAIRE PUBLIQUE     R.P.I.";"Côte-d'Or";"Place De La Mairie";"Public"
"Beaune";"Mater";"ce.0211366w@ac-dijon.fr";"21200";"ECOLE MATERNELLE LES ECHALIERS";"Côte-d'Or";"Rue De La Chartreuse";"Public"
"Dijon";"Mater";"ce.0211373d@ac-dijon.fr";"21000";"ECOLE MATERNELLE ANJOU";"Côte-d'Or";"83 Avenue Du Lac";"Public"
"Belleneuve";"Mater";"ce.0211399g@ac-dijon.fr";"21310";"ECOLE MATERNELLE";"Côte-d'Or";"5 Rue De La Charme Aux Loups";"Public"
"Bligny-sur-Ouche";"Elem";"ce.0211400h@ac-dijon.fr";"21360";"ECOLE PRIMAIRE PUBLIQUE";"Côte-d'Or";"6 Allée Des Cordiers";"Public"
"Ahuy";"Elem";"ce.0211433u@ac-dijon.fr";"21121";"ECOLE PRIMAIRE PUBLIQUE";"Côte-d'Or";"2 Rue Des Argillières";"Public"
"Arc-sur-Tille";"Elem";"ce.0211434v@ac-dijon.fr";"21560";"ECOLE ELEMENTAIRE PUBLIQUE";"Côte-d'Or";"10 Rue De La Mairie";"Public"
"Pontailler-sur-Saône";"Mater";"ce.0211445g@ac-dijon.fr";"21270";"ECOLE MATERNELLE";"Côte-d'Or";"5 Place Du Marché";"Public"
"Savigny-lès-Beaune";"Elem";"ce.0211450m@ac-dijon.fr";"21420";"ECOLE PRIMAIRE PIERRE LEBREUIL";"Côte-d'Or";"Place De L'Eglise";"Public"
"Quetigny";"Elem";"ce.0211467f@ac-dijon.fr";"21800";"ECOLE ELEMENTAIRE PUBLIQUE     FONTAINE AUX JARDINS";"Côte-d'Or";"49 Rue Des Vergers";"Public"
"Seurre";"Mater";"ce.0211474n@ac-dijon.fr";"21250";"ECOLE MATERNELLE SIMONE VEIL";"Côte-d'Or";"Rue Du 19 Mars";"Public"
"Genlis";"Mater";"ce.0211485a@ac-dijon.fr";"21110";"ECOLE MATERNELLE LA CHENAIE";"Côte-d'Or";"18 Rue De La Vanoise";"Public"
"Pouilly-en-Auxois";"Mater";"ce.0211488d@ac-dijon.fr";"21320";"ECOLE MATERNELLE LE COLOMBIER";"Côte-d'Or";"Rue Henri Vincenot";"Public"
"Talant";"Mater";"ce.0211540k@ac-dijon.fr";"21240";"ECOLE MATERNELLE JACQUES PREVERT";"Côte-d'Or";"3 Allée Jacques Prévert";"Public"
"Vonges";"Mater";"ce.0211542m@ac-dijon.fr";"21270";"ECOLE MATERNELLE";"Côte-d'Or";"13 Rue Des Ecoles";"Public"
"Dijon";"Elem";"ce.0211570t@ac-dijon.fr";"21000";"ECOLE ELEMENTAIRE PUBLIQUE     YORK";"Côte-d'Or";"41 Rue D'York";"Public"
"Longchamp";"Elem";"ce.0211572v@ac-dijon.fr";"21110";"ECOLE ELEMENTAIRE PUBLIQUE     R.P.I.";"Côte-d'Or";"Place De L'Eglise";"Public"
"Fontaine-lès-Dijon";"Elem";"ce.0211593t@ac-dijon.fr";"21121";"ECOLE ELEMENTAIRE PUBLIQUE     LES CARROIS";"Côte-d'Or";"9 Rue Colonel Clère";"Public"
"Ruffey-lès-Echirey";"Elem";"ce.0211597x@ac-dijon.fr";"21490";"ECOLE ELEMENTAIRE PUBLIQUE     ROGER PAGGI";"Côte-d'Or";"1 Rue Des Ecoles";"Public"
"Thorey-en-Plaine";"Elem";"ce.0211598y@ac-dijon.fr";"21110";"ECOLE ELEMENTAIRE PAUL-MARIE BERTHIOT";"Côte-d'Or";"22 Rue Du Bois";"Public"
"Auxonne";"Elem";"ce.0211635n@ac-dijon.fr";"21130";"ECOLE ELEMENTAIRE PUBLIQUE     JEAN JAURES";"Côte-d'Or";"Rue De Chevigny";"Public"
"Fleurey-sur-Ouche";"Mater";"ce.0211673e@ac-dijon.fr";"21410";"ECOLE MATERNELLE";"Côte-d'Or";"4 Rue Du Château";"Public"
"Liernais";"Mater";"ce.0211747k@ac-dijon.fr";"21430";"ECOLE MATERNELLE";"Côte-d'Or";"Rue De La Guette";"Public"
"Dijon";"Mater";"ce.0211762b@ac-dijon.fr";"21000";"ECOLE MATERNELLE JEAN JAURES";"Côte-d'Or";"17 Avenue Jean Jaurès";"Public"
"Grancey-le-Château-Neuvelle";"Mater";"ce.0211765e@ac-dijon.fr";"21580";"ECOLE MATERNELLE";"Côte-d'Or";"Place Des Halles";"Public"
"Dijon";"Mater";"ce.0211779v@ac-dijon.fr";"21000";"ECOLE MATERNELLE MANSART";"Côte-d'Or";"33 Rue Des Grands Champs";"Public"
"Chevigny-en-Valière";"Mater";"ce.0211794l@ac-dijon.fr";"21200";"ECOLE MATERNELLE";"Côte-d'Or";"8 Place Salomon";"Public"
"Dijon";"Elem";"ce.0211865n@ac-dijon.fr";"21000";"ECOLE ELEMENTAIRE PUBLIQUE     DRAPEAU";"Côte-d'Or";"69 Avenue Du Drapeau";"Public"
"Varanges";"Mater";"ce.0211890r@ac-dijon.fr";"21110";"ECOLE MATERNELLE";"Côte-d'Or";"4 Route De Genlis";"Public"
"Dijon";"Elem";"ce.0211910m@ac-dijon.fr";"21000";"ECOLE ELEMENTAIRE PUBLIQUE     ANJOU";"Côte-d'Or";"83 Avenue Du Lac";"Public"
"Athée";"Mater";"ce.0211954k@ac-dijon.fr";"21130";"ECOLE MATERNELLE";"Côte-d'Or";"2 Rue De La Tuilerie";"Public"
"Soirans";"Mater";"ce.0211955l@ac-dijon.fr";"21110";"ECOLE MATERNELLE";"Côte-d'Or";"9  Grande Rue";"Public"
"Dijon";"Mater";"ce.0211956m@ac-dijon.fr";"21000";"ECOLE MATERNELLE LES COTEAUX DU SUZON";"Côte-d'Or";"9 Rue Des Volontaires";"Public"
"Gilly-lès-Cîteaux";"Elem";"ce.0211968a@ac-dijon.fr";"21640";"ECOLE PRIMAIRE PUBLIQUE";"Côte-d'Or";"8 Rue Eiffel";"Public"
"Dijon";"Mater";"ce.0211969b@ac-dijon.fr";"21000";"ECOLE MATERNELLE PETIT CITEAUX";"Côte-d'Or";"7 Rue Daubenton";"Public"
"Dijon";"Elem";"ce.0211977k@ac-dijon.fr";"21000";"ECOLE ELEMENTAIRE PUBLIQUE     CAMILLE FLAMMARION";"Côte-d'Or";"10  Rue Camille Flammarion";"Public"
"Ruffey-lès-Echirey";"Mater";"ce.0211980n@ac-dijon.fr";"21490";"ECOLE MATERNELLE";"Côte-d'Or";"24 Rue Des Ecoles";"Public"
"Montbard";"Elem";"ce.0211994d@ac-dijon.fr";"21500";"ECOLE ELEMENTAIRE PUBLIQUE     PAUL LANGEVIN";"Côte-d'Or";"Rue Mal De Lattre De Tassigny";"Public"
"Dijon";"Elem";"ce.0212033w@ac-dijon.fr";"21000";"ECOLE ELEMENTAIRE PUBLIQUE     MONTCHAPET";"Côte-d'Or";"2 Rue De Rouen";"Public"
"Venarey-les-Laumes";"Elem";"ce.0212035y@ac-dijon.fr";"21150";"ECOLE ELEMENTAIRE PUBLIQUE     DEBUSSY J. ROSTAND";"Côte-d'Or";"8 Rue Du Chemin Vert";"Public"
"Longvic";"Mater";"ce.0212051r@ac-dijon.fr";"21600";"ECOLE MATERNELLE BIEF DU MOULIN";"Côte-d'Or";"110 Rue De La Rente Ste-Bénigne";"Public"
"Dijon";"Elem";"ce.0212102w@ac-dijon.fr";"21000";"ECOLE ELEMENTAIRE CHAMPOLLION";"Côte-d'Or";"3 Rue De Dixmude";"Public"
"Dijon";"Mater";"ce.0212111f@ac-dijon.fr";"21000";"ECOLE MATERNELLE CHATEAU DE POUILLY";"Côte-d'Or";"2 Rue Raoul Dufy";"Public"
"Rouvres-en-Plaine";"Mater";"ce.0212139l@ac-dijon.fr";"21110";"ECOLE MATERNELLE PUBLIQUE";"Côte-d'Or";"Rue Des Ecoles";"Public"
"Saint-Apollinaire";"Elem";"ce.0212141n@ac-dijon.fr";"21850";"ECOLE PRIMAIRE PUBLIQUE VAL SULLY";"Côte-d'Or";"315 Rue De Moirey";"Public"
"Villers-la-Faye";"Mater";"ce.0212205h@ac-dijon.fr";"21700";"ECOLE MATERNELLE PUBLIQUE";"Côte-d'Or";"60 Route Marey";"Public"
"Agencourt";"Elem";"ecole.les.bambous@protonmail.com";"21700";"Ecole les Bambous";"Côte-d'Or";"2 Place De L'Eglise";"Privé"
"Plainoiseau";"Elem";"ce.0390137m@ac-besancon.fr";"39210";"Ecole primaire";"Jura";"Rue Désiré Monnier";"Public"
"La Chailleuse";"Elem";"ce.0390185p@ac-besancon.fr";"39570";"Ecole primaire";"Jura";"Rue De L'Ecole, St Laurent La Roche";"Public"
"Saint-Amour";"Mater";"ce.0390241a@ac-besancon.fr";"39160";"Ecole maternelle";"Jura";"9 Avenue Lucien Febvre";"Public"
"Monnet-la-Ville";"Elem";"ce.0390293g@ac-besancon.fr";"39300";"Ecole primaire";"Jura";"7 Rue Des Creusés";"Public"
"Montrond";"Elem";"ce.0390296k@ac-besancon.fr";"39300";"Ecole primaire des Moidons";"Jura";"Rue Des Frênes";"Public"
"Tavaux";"Elem";"ce.0390317h@ac-besancon.fr";"39500";"Ecole primaire Joliot-Curie";"Jura";"87 Rue Nationale";"Public"
"Dole";"Elem";"ce.0390350u@ac-besancon.fr";"39100";"Ecole élémentaire Wilson";"Jura";"19 Boulevard Wilson";"Public"
"La Loye";"Elem";"ce.0390401z@ac-besancon.fr";"39380";"Ecole primaire";"Jura";"1  Place Du 18 Juin 1940";"Public"
"Mont-sous-Vaudrey";"Elem";"ce.0390404c@ac-besancon.fr";"39380";"Ecole élémentaire";"Jura";"15 Rue Jules Grévy";"Public"
"Cramans";"Elem";"ce.0390469y@ac-besancon.fr";"39600";"Ecole primaire";"Jura";"2 Rue Des Ecoles";"Public"
"Chaussin";"Elem";"ce.0390487t@ac-besancon.fr";"39120";"Ecole élémentaire";"Jura";"9 Rue Des Ecoles";"Public"
"Tassenières";"Elem";"ce.0390498e@ac-besancon.fr";"39120";"Ecole primaire";"Jura";"7 Route De Dole";"Public"
"Longwy-sur-le-Doubs";"Elem";"ce.0390506n@ac-besancon.fr";"39120";"Ecole primaire";"Jura";"1 Rue Des Ecoles";"Public"
"Larnaud";"Elem";"ce.0390519c@ac-besancon.fr";"39140";"Ecole primaire";"Jura";"Rue De L'Eau";"Public"
"Villevieux";"Elem";"ce.0390524h@ac-besancon.fr";"39140";"Ecole primaire";"Jura";"60 Grand Rue";"Public"
"Trenal";"Elem";"ce.0390580u@ac-besancon.fr";"39570";"Ecole primaire";"Jura";"Rue De La Mairie";"Public"
"Grozon";"Elem";"ce.0390598n@ac-besancon.fr";"39800";"Ecole primaire";"Jura";"Grande Rue Grande Rue";"Public"
"Souvans";"Elem";"ce.0390608z@ac-besancon.fr";"39380";"Ecole primaire";"Jura";"64 Route Nationale";"Public"
"La Vieille-Loye";"Elem";"ce.0390610b@ac-besancon.fr";"39380";"Ecole primaire";"Jura";"1 Rue Des Turots";"Public"
"Baverans";"Elem";"ce.0390628w@ac-besancon.fr";"39100";"Ecole primaire";"Jura";"7 Grande Rue";"Public"
"Doucier";"Elem";"ce.0390662h@ac-besancon.fr";"39130";"Ecole primaire";"Jura";"795 Rue Des 3 Lacs";"Public"
"Bellefontaine";"Elem";"ce.0390697w@ac-besancon.fr";"39400";"Ecole primaire";"Jura";"4301 Route Fontaines";"Public"
"Bois-d'Amont";"Elem";"ce.0390698x@ac-besancon.fr";"39220";"Ecole primaire";"Jura";"259 Rue Des Couenneaux";"Public"
"Longchaumois";"Elem";"ce.0390700z@ac-besancon.fr";"39400";"Ecole primaire";"Jura";"9 Rue De Ferrachat";"Public"
"Grande-Rivière Château";"Elem";"ce.0390744x@ac-besancon.fr";"39150";"Ecole primaire L'Abbaye";"Jura";"5 Hameau De L'Abbaye, Grande Riviere";"Public"
"Nanchez";"Elem";"ce.0390751e@ac-besancon.fr";"39150";"Ecole primaire Les Janiers";"Jura";"13 Rue Les Pessettes, Prenovel";"Public"
"Chassal-Molinges";"Elem";"ce.0390775f@ac-besancon.fr";"39360";"Ecole primaire";"Jura";"4 Bis Rue Des Ecoles, Molinges";"Public"
"Saint-Laurent-en-Grandvaux";"Mater";"ce.0390795c@ac-besancon.fr";"39150";"Ecole maternelle";"Jura";"2 Rue Des Pesières";"Public"
"Saint-Claude";"Elem";"ecole.saintoyend@scolafc.org";"39200";"Ecole primaire privée Saint Oyend";"Jura";"3 Rue Rosset";"Privé"
"Les Rousses";"Mater";"ce.0390891g@ac-besancon.fr";"39220";"Ecole maternelle";"Jura";"141 Rue Des Ecoles";"Public"
"Chaussin";"Mater";"ce.0390897n@ac-besancon.fr";"39120";"Ecole maternelle";"Jura";"15 Impasse Des Platanes";"Public"
"Lons-le-Saunier";"Mater";"ce.0390910c@ac-besancon.fr";"39000";"Ecole maternelle Jean-Jacques Rousseau";"Jura";"16 Rue Du Vignoble";"Public"
"Lavans-lès-Saint-Claude";"Mater";"ce.0390928x@ac-besancon.fr";"39170";"Ecole maternelle";"Jura";"711 Route Du Haut-Jura, Grande Rue";"Public"
"Dole";"Mater";"ce.0390945r@ac-besancon.fr";"39100";"Ecole maternelle Sorbiers";"Jura";"162 Rue Chantal Jourdy";"Public"
"Séligney";"Mater";"ce.0391000a@ac-besancon.fr";"39120";"Ecole maternelle";"Jura";"24 Rue Du Val D'Orain";"Public"
"Tavaux";"Elem";"ce.0391096e@ac-besancon.fr";"39500";"Ecole primaire Louis Pasteur";"Jura";"9 Rue Ernest Solvay";"Public"
"Val-Sonnette";"Elem";"ce.0391203w@ac-besancon.fr";"39190";"Ecole primaire publique Val Sonnette";"Jura";"7 Rue Des Teppes, Vincelles";"Public"
"Dammartin-Marpain";"Elem";"ce.0391217l@ac-besancon.fr";"39290";"ECOLE PRIMAIRE PUBLIQUE";"Jura";"Chemin De Champagney";"Public"
"Bazolles";"Mater";"ce.0580096p@ac-dijon.fr";"58110";"Ecole André CORNU";"Nièvre";"Le Bourg";"Public"
"Dun-sur-Grandry";"Elem";"ce.0580123u@ac-dijon.fr";"58110";"Ecole maternelle";"Nièvre";"Le Bourg";"Public"
"Rémilly";"Elem";"ce.0580159h@ac-dijon.fr";"58250";"Ecole élémentaire publique";"Nièvre";"Le Bourg";"Public"
"Saint-Sulpice";"Elem";"ce.0580189r@ac-dijon.fr";"58270";"Ecole élémentaire";"Nièvre";"Le Bourg";"Public"
"Billy-sur-Oisy";"Mater";"ce.0580211p@ac-dijon.fr";"58500";"Ecole maternelle";"Nièvre";"Le Bourg";"Public"
"Brassy";"Elem";"ce.0580212r@ac-dijon.fr";"58140";"Ecole élémentaire";"Nièvre";"Le Bourg";"Public"
"Corbigny";"Elem";"ce.0580229j@ac-dijon.fr";"58800";"Ecole primaire";"Nièvre";"Rue De L'Abbaye";"Public"
"Montsauche-les-Settons";"Elem";"ce.0580265y@ac-dijon.fr";"58230";"Ecole primaire";"Nièvre";"Au Bourg";"Public"
"Moux-en-Morvan";"Elem";"ce.0580268b@ac-dijon.fr";"58230";"Ecole élémentaire";"Nièvre";"Le Bourg";"Public"
"Ouroux-en-Morvan";"Elem";"ce.0580276k@ac-dijon.fr";"58230";"Ecole primaire";"Nièvre";"Le Bourg";"Public"
"Teigny";"Elem";"ce.0580300l@ac-dijon.fr";"58190";"Ecole primaire";"Nièvre";"Le Bourg";"Public"
"Nevers";"Elem";"ce.0580344j@ac-dijon.fr";"58000";"Ecole primaire";"Nièvre";"3 Ter Rue De La Chaumière";"Public"
"Nevers";"Mater";"ce.0580346l@ac-dijon.fr";"58000";"Ecole maternelle groupe scolaire Jules Ferry";"Nièvre";"55 Rue Paul Pierre Clerc";"Public"
"Decize";"Mater";"ce.0580354v@ac-dijon.fr";"58300";"Ecole maternelle Jean de La Fontaine";"Nièvre";"2  Faubourg Les Seringas Fg D Allier";"Public"
"Château-Chinon (Ville)";"Mater";"ce.0580359a@ac-dijon.fr";"58120";"Ecole maternelle Jacques Prévert";"Nièvre";"4 Rue Louis Gallois";"Public"
"Saint-Léger-des-Vignes";"Mater";"ce.0580363e@ac-dijon.fr";"58300";"Ecole maternelle";"Nièvre";"Rue De La Verrerie";"Public"
"Varennes-Vauzelles";"Mater";"ce.0580379x@ac-dijon.fr";"58640";"Ecole maternelle Paul Langevin";"Nièvre";"Place Paul Langevin";"Public"
"Bulcy";"Elem";"ce.0580394n@ac-dijon.fr";"58400";"Ecole primaire";"Nièvre";"Le Bourg";"Public"
"La Charité-sur-Loire";"Elem";"ce.0580429b@ac-dijon.fr";"58400";"Ecole élémentaire";"Nièvre";"1  Rue Du Clos";"Public"
"Perroy";"Elem";"ce.0580444t@ac-dijon.fr";"58220";"Ecole maternelle";"Nièvre";"Le Bourg";"Public"
"Chantenay-Saint-Imbert";"Elem";"ce.0580487p@ac-dijon.fr";"58240";"Ecole primaire";"Nièvre";"Le Bourg";"Public"
"Luthenay-Uxeloup";"Elem";"ce.0580519z@ac-dijon.fr";"58240";"Ecole primaire";"Nièvre";"Au Bourg";"Public"
"Sauvigny-les-Bois";"Elem";"ce.0580530l@ac-dijon.fr";"58160";"ECOLE PRIMAIRE PUBLIQUE";"Nièvre";"Place Neuhaüsel";"Public"
"Cosne-Cours-sur-Loire";"Elem";"ce.0580616e@ac-dijon.fr";"58200";"Ecole primaire Pierre et Marie Curie";"Nièvre";"Rue Pierre Et Marie Curie";"Public"
"Challuy";"Elem";"ce.0580623m@ac-dijon.fr";"58000";"E.P.PU";"Nièvre";"Rue Des Écoles, Le Bourg";"Public"
"La Charité-sur-Loire";"Mater";"ce.0580624n@ac-dijon.fr";"58400";"Ecole maternelle";"Nièvre";"Les Clairs Bassins";"Public"
"Fours";"Elem";"ce.0580691l@ac-dijon.fr";"58250";"Ecole primaire publique";"Nièvre";"Place Pouyat";"Public"
"Garchizy";"Elem";"ce.0580727a@ac-dijon.fr";"58600";"Ecole élémentaire Guy Moquet";"Nièvre";"Place Maurice Thorez";"Public"
"Saint-Martin-sur-Nohain";"Mater";"ce.0580780h@ac-dijon.fr";"58150";"Ecole maternelle";"Nièvre";"Au Bourg";"Public"
"Lucenay-lès-Aix";"Elem";"ce.0580929v@ac-dijon.fr";"58380";"Ecole primaire";"Nièvre";"31 Rue Théodore De Banville";"Public"
"Nevers";"Elem";"ce.0580930w@ac-dijon.fr";"58000";"Ecole primaire d'application Guynemer";"Nièvre";"16 Rue Des Tailles";"Public"
"Gouloux";"Elem";"ce.0580958b@ac-dijon.fr";"58230";"ECOLE PRIMAIRE PUBLIQUE";"Nièvre";"Le Bourg";"Public"
"Couloutre";"Elem";"notredamedelasainteesperance@scholae-fanjeaux.org";"58220";"Ecole primaire privée Notre Dame de la Ste Espérance";"Nièvre";"1 Château Château";"Privé"
"Hauts de Bienne";"Mater";"ce.0390989n@ac-besancon.fr";"39400";"Ecole maternelle Sur Le Puits";"Jura";"10 Avenue Louis Paget, Morez";"Public"
"Hauts de Bienne";"Elem";"ce.0390991r@ac-besancon.fr";"39400";"Ecole élémentaire Sur le Puits";"Jura";"10 Avenue Louis Paget, Morez";"Public"
"Cressia";"Elem";"notredamedelannonciation@scholae-fanjeaux.org";"39270";"Ecole primaire privée Notre-Dame de l'Annonciation";"Jura";"Château";"Privé"
"Saint-Claude";"Elem";"ce.0391053h@ac-besancon.fr";"39200";"Ecole élémentaire Faubourg";"Jura";"1 Rue Du Plan Du Moulin";"Public"
"Hauts de Bienne";"Elem";"ce.0391059p@ac-besancon.fr";"39400";"Ecole élémentaire Centre";"Jura";"110 Rue De La République, Morez";"Public"
"Montmorot";"Elem";"ce.0391074f@ac-besancon.fr";"39570";"Ecole élémentaire";"Jura";"16 Place De La Mairie";"Public"
"Salins-les-Bains";"Elem";"ce.0391087v@ac-besancon.fr";"39110";"Ecole élémentaire Olivet";"Jura";"2 Rue Françoise Dolto";"Public"
"Lons-le-Saunier";"Elem";"ce.0391090y@ac-besancon.fr";"39000";"Ecole élémentaire François Rollet";"Jura";"280 Rue Des Violettes";"Public"
"Lons-le-Saunier";"Mater";"ce.0390563a@ac-besancon.fr";"39000";"Ecole maternelle Jacques Prévert";"Jura";"25 Avenue Abbé Lemire";"Public"
"Montholier";"Elem";"ce.0390601s@ac-besancon.fr";"39800";"Ecole primaire";"Jura";"360 Route De Genève";"Public"
"Saint-Laurent-en-Grandvaux";"Elem";"ce.0391075g@ac-besancon.fr";"39150";"Ecole élémentaire Antoine Lyonnet";"Jura";"2 Rue Des Pesières";"Public"
"Allerey-sur-Saône";"Elem";"ce.0710895m@ac-dijon.fr";"71350";"Ecole élémentaire";"Saône-et-Loire";"9 Route De Chalon";"Public"
"Verdun-Ciel";"Elem";"ce.0711244s@ac-dijon.fr";"71350";"ECOLE ELEMENTAIRE";"Saône-et-Loire";"24  Rue Du Bourg";"Public"
"Saint-Lothain";"Elem";"ce.0390118s@ac-besancon.fr";"39230";"Ecole primaire";"Jura";"8 Avenue Charles Sauria";"Public"
"Beaujeu-Saint-Vallier-Pierrejux-et-Quitteur";"Elem";"ce.0700150h@ac-besancon.fr";"70100";"Ecole primaire";"Haute-Saône";"7 Rue Des Ecoles";"Public"
"Breuchotte";"Elem";"ce.0700183u@ac-besancon.fr";"70280";"Ecole élémentaire Marc Roussel";"Haute-Saône";"2 Rue Des Ecoles";"Public"
"Noidans-lès-Vesoul";"Elem";"ce.0700990w@ac-besancon.fr";"70000";"Ecole primaire Jules Vallès";"Haute-Saône";"Rue Des Droits De L'Homme";"Public"
"Traves";"Elem";"ce.0700291l@ac-besancon.fr";"70360";"Ecole primaire des Pierres Percées";"Haute-Saône";"5 Rue Ecole";"Public"
"Flagy";"Elem";"ce.0700390u@ac-besancon.fr";"70000";"Ecole élémentaire";"Haute-Saône";"Grande Rue";"Public"
"Fresse";"Elem";"ce.0700422d@ac-besancon.fr";"70270";"Ecole primaire du Centre";"Haute-Saône";"141 Hameau Le Village";"Public"
"Héricourt";"Elem";"ce.0700470f@ac-besancon.fr";"70400";"Ecole primaire Groupe scolaire A. Borey";"Haute-Saône";"Place Du 16 Juillet 1942";"Public"
"Meurcourt";"Mater";"ce.0700612k@ac-besancon.fr";"70300";"Ecole maternelle";"Haute-Saône";"41 Place De La Mairie";"Public"
"Mollans";"Elem";"ce.0700618s@ac-besancon.fr";"70240";"ECOLE ELEMENTAIRE PUBLIQUE";"Haute-Saône";"2 Route Arpenans";"Public"
"Villers-le-Sec";"Elem";"ce.0700765b@ac-besancon.fr";"70000";"Ecole primaire";"Haute-Saône";"2 Rue Des Ecoles";"Public"
"Faucogney-et-la-Mer";"Elem";"ce.0700868n@ac-besancon.fr";"70310";"Ecole primaire du Centre";"Haute-Saône";"5 Rue De Mollans";"Public"
"Saint-Loup-sur-Semouse";"Elem";"ce.0700995b@ac-besancon.fr";"70800";"Ecole primaire Mont Pautet";"Haute-Saône";"Rue Romaine";"Public"
"Vesoul";"Elem";"ce.0701088c@ac-besancon.fr";"70000";"ECOLE PRIMAIRE MATISSE";"Haute-Saône";"39 Rue Baron Bouvier";"Public"
"Vesoul";"Elem";"ce.0701110b@ac-besancon.fr";"70000";"Ecole primaire Pablo Picasso";"Haute-Saône";"5 Rue Théodule Ribot";"Public"
"Plancher-Bas";"Elem";"ce.0701169r@ac-besancon.fr";"70290";"Ecole élémentaire publique";"Haute-Saône";"Rue Du 11 Novembre 1918";"Public"
"Combeaufontaine";"Elem";"ce.0700259b@ac-besancon.fr";"70120";"Ecole primaire";"Haute-Saône";"18 Rue Des Ecoles";"Public"
"Jussey";"Elem";"ce.0701018b@ac-besancon.fr";"70500";"POLE EDUCATIF";"Haute-Saône";"Place Du Champ De Foire";"Public"
"La Romaine";"Elem";"ce.0701020d@ac-besancon.fr";"70130";"POLE EDUCATIF";"Haute-Saône";"Route De Vezet, Le Pont De Planches";"Public"
"Scey-sur-Saône-et-Saint-Albin";"Elem";"ce.0701040a@ac-besancon.fr";"70360";"Ecole primaire";"Haute-Saône";"24 Avenue Des Pâtis";"Public"
"Voiteur";"Elem";"ecole.privee.voiteur@ac-besancon.fr";"39210";"Ecole primaire privée";"Jura";"22 Rue Château Charrin";"Privé"
"Rochejean";"Elem";"ce.0250829r@ac-besancon.fr";"25370";"Ecole primaire";"Doubs";"16 Rue Saint Jean";"Public"
"Osselle-Routelle";"Elem";"ce.0250843f@ac-besancon.fr";"25410";"Ecole Primaire";"Doubs";"Chemin Près Noue, Routelle";"Public"
"Chamesol";"Elem";"ce.0250344n@ac-besancon.fr";"25190";"Ecole élémentaire";"Doubs";"18  Grande Rue";"Public"
